,address,latitude,longitude
22320,100 CLIPPER ST,37.749350484575,-122.42727642343
22321,3620 ANZA ST,37.778115050703,-122.487002876436
22322,2445 BALBOA ST,37.776220331144,-122.484945170443
22324,2242 BRYANT ST,37.758499913939,-122.409735026649
22325,64 TUCKER AVE,37.715673975635,-122.40486763631
22326,3712 ANZA ST,37.778066468581,-122.487993925644
22327,46 BALDWIN CT,37.729713769807,-122.380641363244
22328,611 MOSCOW ST,37.717921664068,-122.430066477175
22329,208 CLIPPER ST,37.749197486637,-122.42966805551
22330,55 HILIRITAS AVE,37.737694283525,-122.437457856865
22331,764 CLIPPER ST,37.748552620108,-122.441836862207
22332,45 ARBOR ST,37.737774536986,-122.435330046057
22333,3820 ANZA ST,37.778018299959,-122.489141438357
22334,200 CLIPPER ST,37.749207102148,-122.429498753633
22335,603 SAN JOSE AVE,37.746266833711,-122.42167570174
22336,2256 BRYANT ST,37.758286482653,-122.409708715714
22337,254 CLIPPER ST,37.749142197451,-122.430641541305
22338,2278 BRYANT ST,37.757951510101,-122.409667336794
22340,5 SHARON ST,37.765950728218,-122.429841806128
22341,360 CHURCH ST,37.765144781331,-122.428798100053
22342,1371 INGALLS ST,37.730489742123,-122.382507089639
22343,1502 JACKSON ST,37.79439580851,-122.419864533404
22344,715 28TH AVE,37.775843783017,-122.487719397992
22345,2310 BRYANT ST,37.75738301454,-122.409645285344
22346,1501 GUERRERO ST,37.746442355443,-122.422179833437
22347,1479 GUERRERO ST,37.747661053447,-122.42231809416
22348,2003 BALBOA ST,37.776435009535,-122.480264216851
22349,1927 BALBOA ST,37.776476841975,-122.479419260219
22350,408 CLIPPER ST,37.748935486669,-122.434096400384
22351,2729 34TH AVE,37.736759402668,-122.491495787898
22352,56 MIZPAH ST,37.736312798637,-122.438953649983
22353,446 CLIPPER ST,37.748886549277,-122.434900605773
22354,227 DIVISADERO ST,37.770885480342,-122.437089728725
22355,33 CRESTLAKE DR,37.734925364014,-122.480715292523
22356,2586 DIAMOND ST,37.737467972797,-122.434796284208
22357,727 28TH AVE,37.775629669224,-122.487703882526
22358,703 TAYLOR ST,37.788863367895,-122.411969371717
22359,1901 BALBOA ST,37.776489233083,-122.479173502899
22361,1947 BALBOA ST,37.776467310353,-122.479608304312
22362,168 DELTA ST,37.716329970279,-122.408174844874
22363,4295 25TH ST,37.749511497895,-122.435977669308
22364,4239 25TH ST,37.749583595758,-122.434797666284
22365,10 MIZPAH ST,37.736968734556,-122.438938644838
22366,715 TAYLOR ST,37.788909943757,-122.411978776452
22367,306 WEST PORTAL AVE,37.737276773775,-122.470051438392
22368,120 PAGE ST,37.774098405369,-122.422744496308
22369,735 28TH AVE,37.775486926696,-122.487693538882
22370,2425 YORBA ST,37.734878491614,-122.492589897604
22371,1729 BALBOA ST,37.776568684364,-122.477296950916
22372,1709 BALBOA ST,37.776576626609,-122.47710792516
22373,1371 GUERRERO ST,37.749923755396,-122.422560161179
22374,200 PARKER AVE,37.781487111603,-122.454059581343
22375,731 KIRKWOOD AVE,37.728921107038,-122.373764495766
22376,75 MIZPAH ST,37.736047071104,-122.438814804332
22377,602 CHURCH ST,37.761196326491,-122.428418802841
22378,2230 BRYANT ST,37.758682706552,-122.40975653164
22379,2223 YORBA ST,37.735384437353,-122.490599831399
22380,2570 BRYANT ST,37.753278314182,-122.409248958886
22381,1707 BALBOA ST,37.776577420834,-122.477089022585
22382,4059 26TH ST,37.748229159,-122.430639351348
22383,1437 BALBOA ST,37.776715111164,-122.474124844127
22384,4069 26TH ST,37.748219963,-122.430788995524
22385,1549 BALBOA ST,37.7766641525,-122.475229273881
22386,145 PARAISO PL,37.734990397697,-122.482452061981
22387,95 WILDER ST,37.734176171115,-122.433836196847
22388,1290 POWELL ST,37.795936980726,-122.409889706219
22389,1333 BALBOA ST,37.776771031638,-122.472959832541
22391,783 28TH AVE,37.774630471525,-122.487631477017
22392,3971 26TH ST,37.748350259089,-122.428608142367
22393,157 WOOD ST,37.781433718089,-122.448972432233
22394,3901 26TH ST,37.748435338432,-122.427188182732
22395,206 COLLINS ST,37.781929061893,-122.449978706756
22396,801 28TH AVE,37.77423059731,-122.487602518775
22397,1351 GUERRERO ST,37.750324721191,-122.422594141282
22399,2632 BRYANT ST,37.752251818954,-122.409151196663
22400,3602 24TH ST,37.75202172926,-122.423042169358
22401,3899 26TH ST,37.7484627278,-122.426652048412
22402,3877 26TH ST,37.748485423672,-122.426308205597
22403,95 OAKWOOD ST,37.760013462256,-122.424802458305
22404,79 TIOGA AVE,37.716363830675,-122.404942626206
22405,3857 26TH ST,37.748506056283,-122.42599562122
22406,135 EWING TER,37.780421698565,-122.448327812342
22407,53 WILDER ST,37.734041953275,-122.433198662386
22408,1193 GUERRERO ST,37.752171270429,-122.422779954875
22409,2522 BRYANT ST,37.754009304403,-122.409318356603
22410,362 24TH ST,37.782775480939,-122.483780397084
22411,149 PAGE ST,37.773940874378,-122.423065524379
22412,921 BALBOA ST,37.776967853695,-122.468548906981
22413,1123 GUERRERO ST,37.753234861476,-122.422878926255
22414,97 WILDER ST,37.73418256244,-122.433866555631
22415,3805 26TH ST,37.748566073387,-122.425041195217
22416,3807 26TH ST,37.748564246614,-122.425066161142
22417,1308 POWELL ST,37.796642293375,-122.410032319522
22418,3811 26TH ST,37.748560593067,-122.425116092992
22419,3686 24TH ST,37.751947037695,-122.424352329909
22420,535 HUDSON AVE,37.728669656518,-122.368371274238
22421,3743 26TH ST,37.748638727369,-122.423932652153
22422,424 CABRILLO ST,37.775460701695,-122.463109843232
22424,434 CABRILLO ST,37.775456730562,-122.463204356353
22425,26 TAMALPAIS TER,37.778128562635,-122.448752378038
22426,48 TAMALPAIS TER,37.777935851813,-122.448712381478
22427,3682 24TH ST,37.751948746031,-122.424318732596
22428,3775 26TH ST,37.748610125009,-122.424370626247
22429,2 JERSEY ST,37.751095478107,-122.42523448772
22430,508 CABRILLO ST,37.77542075065,-122.4640296534
22431,382 WILDE AVE,37.717174279245,-122.40469984489
22432,3715 26TH ST,37.748689579303,-122.423172889511
22433,550 INNES AVE,37.728277343131,-122.36905017497
22434,1025 GUERRERO ST,37.753771903726,-122.422932210948
22435,426 CABRILLO ST,37.775459907469,-122.463128745856
22436,618 CABRILLO ST,37.77536410187,-122.465187757136
22437,2 TAMALPAIS TER,37.778338792623,-122.448796010649
22438,2618 33RD AVE,37.73849419867,-122.490344274713
22439,10 JERSEY ST,37.751084457059,-122.425376383836
22440,46 JERSEY ST,37.751027945027,-122.426145777796
22441,979 GUERRERO ST,37.755778788493,-122.423124765198
22442,2612 33RD AVE,37.738531834254,-122.490347759485
22443,15 VEGA ST,37.779982432156,-122.44613581923
22444,910 CABRILLO ST,37.775223261701,-122.468328023877
22445,3724 24TH ST,37.751844563316,-122.42605238652
22447,1338 CABRILLO ST,37.775014183096,-122.472892916781
22449,75 ELK ST,37.736237997598,-122.439640933909
22450,3151 HARRISON ST,37.747772746279,-122.411361588651
22451,195 TERRA VISTA AVE,37.780821761509,-122.445371243125
22452,117 ALBION ST,37.764409218614,-122.422736296078
22453,306 DIVISADERO ST,37.772327749088,-122.437138966941
22456,943 GUERRERO ST,37.756469716284,-122.423188245098
22457,941 GUERRERO ST,37.756420666113,-122.423183843166
22459,56 JERSEY ST,37.751009246124,-122.426446571446
22460,113 TERRA VISTA AVE,37.781249932338,-122.444062678314
22461,752 BROADWAY,37.797587442633,-122.40941097346
22462,200 TERRA VISTA AVE,37.720121628453,-122.449377046038
22463,932 BAKER ST,37.779967174589,-122.441650112409
22464,1520 ALABAMA ST,37.748052992112,-122.41059466273
22465,200 JERSEY ST,37.750817779125,-122.429656606874
22467,40 NORTHRIDGE RD,37.730692386335,-122.375244669275
22468,220 JERSEY ST,37.750792026274,-122.430078954113
22469,2100 CABRILLO ST,37.774633233856,-122.481189008202
22470,17 ST JOSEPHS AVE,37.779547384091,-122.441069473678
22471,2200 CABRILLO ST,37.77458823394,-122.482260007999
22472,154 ROSE ST,37.773584301428,-122.423036746411
22473,54 ANZAVISTA AVE,37.779731145493,-122.442748948433
22474,3 ST JOSEPHS AVE,37.779431117234,-122.441045768801
22475,1600 ALABAMA ST,37.74687896645,-122.41068760813
22476,1743 BALBOA ST,37.776563124792,-122.477429268945
22477,464 JERSEY ST,37.750465370343,-122.435436117448
22478,201 ST JOSEPHS AVE,37.781286704195,-122.44142470391
22479,132 ANZAVISTA AVE,37.779539771758,-122.444262231762
22480,36 ANZAVISTA AVE,37.779788315217,-122.442360789008
22481,1668 ALABAMA ST,37.74584413564,-122.410596018932
22482,490 JERSEY ST,37.750431891628,-122.435985168997
22483,17 NORTHRIDGE RD,37.730494005394,-122.375092229038
22484,9 SURREY ST,37.734905213226,-122.432715602782
22485,806 27TH AVE,37.774175078287,-122.486383503893
22486,1670 ALABAMA ST,37.745819801026,-122.410593820024
22487,795 ELIZABETH ST,37.75177957042,-122.438391050375
22488,496 JERSEY ST,37.750424165771,-122.436111873201
22489,7 SURREY ST,37.734884824192,-122.432671687954
22490,771 ELIZABETH ST,37.751810433845,-122.437894148689
22491,639 19TH ST,37.761683988126,-122.38908859345
22492,725 OFARRELL ST,37.785264840015,-122.416685615877
22493,1 SURREY ST,37.734823657093,-122.432539943469
22494,781 ELIZABETH ST,37.751797574085,-122.438101191058
22495,611 ELIZABETH ST,37.752014779918,-122.43444252851
22496,590 27TH AVE,37.77827500081,-122.486679871658
22497,765 ELIZABETH ST,37.751818149701,-122.437769923268
22498,475 BATTERY ST,37.795702539969,-122.400530422211
22499,40 HARBOR RD,37.733954232575,-122.381267196426
22500,1600 27TH AVE,37.757533038407,-122.485230391847
22501,478 27TH AVE,37.780477499694,-122.48684041056
22502,1208 FELL ST,37.774089119088,-122.437851650122
22503,146 ROSE ST,37.773596079462,-122.422941540581
22504,769 ELIZABETH ST,37.751813005797,-122.437852740215
22505,603 BUSH ST,37.790293992246,-122.407252314504
22506,615 ELIZABETH ST,37.752009972853,-122.434526995604
22507,753 ELIZABETH ST,37.751833581413,-122.437521472425
22508,533 ELIZABETH ST,37.752120324939,-122.432689699758
22509,823 MASONIC AVE,37.773680537586,-122.446115438486
22510,3305 FOLSOM ST,37.745043111832,-122.413291606637
22511,499 ELIZABETH ST,37.752170338085,-122.43186796298
22512,493 28TH AVE,37.780176157433,-122.488036663732
22513,116 ASHBURY ST,37.774487167362,-122.447765648149
22514,3289 FOLSOM ST,37.745336055439,-122.413319795879
22515,1206 FELL ST,37.774092972383,-122.437821326351
22516,450 POTRERO AVE,37.763821355183,-122.407433494363
22517,701 28TH AVE,37.776093582442,-122.487737499369
22518,501 ELIZABETH ST,37.752161535246,-122.432012476278
22519,230 ASHBURY ST,37.77343077469,-122.447552937736
22520,231 ELLIS ST,37.785156602089,-122.410017525038
22521,240 ASHBURY ST,37.773345895693,-122.447535961948
22523,349 ELIZABETH ST,37.752331525085,-122.428538855942
22524,2 PRECITA AVE,37.746714226467,-122.419057667451
22525,489 ELIZABETH ST,37.752183214492,-122.431656789676
22526,497 ELIZABETH ST,37.752172913366,-122.431825728319
22527,509 ELIZABETH ST,37.75215123267,-122.432181782148
22528,481 ELIZABETH ST,37.752193515617,-122.431487851033
22529,2466 33RD AVE,37.741154406842,-122.490534436043
22530,199 ASHBURY ST,37.773780607139,-122.447769786546
22531,180 MCALLISTER ST,37.780818699091,-122.414979721694
22532,426 CORBETT AVE,37.758257503088,-122.445762714242
22533,2003 MARKET ST,37.768928638336,-122.426895466761
22535,2418 33RD AVE,37.742010856084,-122.490594428761
22536,51 CLAYTON ST,37.774908137457,-122.449682651575
22537,222 COLE ST,37.773082344537,-122.450852672933
22538,204 O'FARRELL ST,37.78645455007,-122.408173052985
22539,345 ELIZABETH ST,37.752335108241,-122.42846778992
22540,2601 34TH AVE,37.738563322404,-122.491604630187
22541,716 CORBETT AVE,37.753900806992,-122.443164826838
22542,148 COLE ST,37.773799978885,-122.450996410058
22543,570 CORBETT AVE,37.757200515788,-122.443930609785
22544,1424 TARAVAL ST,37.742860157909,-122.481353567869
22545,824 CORBETT AVE,37.753296204662,-122.44349827061
22546,722 CORBETT AVE,37.753860067643,-122.44318794256
22548,215 SHRADER ST,37.772513530506,-122.452579237442
22549,400 RAYMOND AVE,37.714441880323,-122.411362715586
22550,878 28TH AVE,37.772838217173,-122.487356898095
22551,2660 35TH AVE,37.737665818918,-122.492439450716
22552,870 29TH AVE,37.772934138222,-122.488438254529
22553,646 29TH AVE,37.777097365357,-122.48873928132
22554,224 TAYLOR ST,37.784403982439,-122.410932529737
22555,2600 35TH AVE,37.738515968736,-122.492497993864
22556,553 VIENNA ST,37.719622905845,-122.430969934677
22557,690 29TH AVE,37.776312281455,-122.488682391278
22558,890 29TH AVE,37.772577281899,-122.488412395419
22559,878 29TH AVE,37.772791395693,-122.488427910885
22561,814 29TH AVE,37.773933335927,-122.488510660039
22562,481 LAIDLEY ST,37.736217127669,-122.430475522801
22563,578 NAPLES ST,37.719677401068,-122.432185246342
22564,230 COLUMBUS AVE,37.797326881521,-122.405784927154
22565,626 29TH AVE,37.777454221677,-122.488765140431
22566,202 MATEO ST,37.736302409891,-122.428976683568
22567,372 CHENERY ST,37.736670739087,-122.428658575353
22568,2405 36TH AVE,37.742118963352,-122.493969633911
22569,2441 36TH AVE,37.741473320915,-122.493924625261
22570,346 29TH AVE,37.782812255431,-122.489155387902
22571,2651 36TH AVE,37.737591121479,-122.493675915697
22572,388 29TH AVE,37.782062862427,-122.48910289428
22573,870 CHENERY ST,37.735005892265,-122.436632953996
22574,488 CHENERY ST,37.735721766468,-122.430116926214
22575,490 CHENERY ST,37.735706356811,-122.430140543191
22576,382 29TH AVE,37.782169918571,-122.489110393369
22577,2163 FILBERT ST,37.798045909541,-122.435042494631
22578,142 EDDY ST,37.784311355685,-122.410036660008
22579,309 30TH AVE,37.783438839811,-122.490422661809
22580,379 30TH AVE,37.782189842714,-122.490332154924
22581,2819 36TH AVE,37.734658122667,-122.493464835122
22582,401 30TH AVE,37.781718759952,-122.490298254971
22583,586 CHENERY ST,37.734634957339,-122.432103901751
22584,1006 CHENERY ST,37.735754712741,-122.438916687484
22586,441 30TH AVE,37.781012402797,-122.490250016032
22587,1718 OAKDALE AVE,37.735925807521,-122.392555068102
22588,1867 POWELL ST,37.801770021954,-122.411209866678
22589,459 30TH AVE,37.780694542077,-122.490228308509
22590,212 WASHINGTON ST,37.796189102494,-122.398540636821
22591,474 31ST AVE,37.780357471296,-122.491131904979
22592,469 30TH AVE,37.780517952788,-122.490216248774
22593,120 HENRY ADAMS ST,37.768337669624,-122.403924822886
22594,432 31ST AVE,37.781103007889,-122.491184381979
22595,410 31ST AVE,37.781493527058,-122.491211869932
22596,1731 ARMSTRONG AVE,37.727648732431,-122.39487100835
22597,786 31ST AVE,37.77442165311,-122.490699064954
22598,700 31ST AVE,37.775956135291,-122.490810259129
22599,866 31ST AVE,37.772909433041,-122.490589918105
22600,332 31ST AVE,37.782963164254,-122.491317876147
22601,762 31ST AVE,37.774849880695,-122.490730095887
22602,322 31ST AVE,37.783141592411,-122.491330805702
22603,903 O'FARRELL ST,37.784887223127,-122.419637785167
22604,306 31ST AVE,37.783427077462,-122.49135149299
22605,601 33RD AVE,37.777713788491,-122.49323679073
22606,579 33RD AVE,37.778186919835,-122.493268656491
22607,619 33RD AVE,37.777392622233,-122.493215069379
22608,607 33RD AVE,37.777606733072,-122.49322955028
22609,629 33RD AVE,37.777214196534,-122.493203001962
22610,468 34TH AVE,37.780301303013,-122.494353813911
22611,2381 BUCHANAN ST,37.790994470592,-122.430961050133
22612,10  OTIS ST,37.77280662623,-122.419140971494
22613,444 34TH AVE,37.780733937883,-122.494384864208
22614,1107 CARROLL AVE,37.719759632238,-122.384265725546
22615,801 33RD AVE,37.773987393868,-122.49297072759
22616,430 34TH AVE,37.780986308223,-122.494402976882
22617,420 34TH AVE,37.781166572752,-122.494415914505
22618,771 33RD AVE,37.774601474167,-122.49301682818
22619,782 34TH AVE,37.774341478919,-122.493921721943
22620,2620 ARELIOUS WALKER DR,37.718905638987,-122.384794604499
22621,835 33RD AVE,37.773377607438,-122.492923821016
22622,206 CLAY ST,37.795354039386,-122.398121769169
22623,48 OTIS ST,37.772471320987,-122.419560103097
22624,846 34TH AVE,37.773119475458,-122.493831172273
22625,2560 LARKIN ST,37.801396237924,-122.421109055606
22626,447 35TH AVE,37.780637287834,-122.495596727796
22627,880 35TH AVE,37.772460452843,-122.494856731801
22628,495 35TH AVE,37.779771970617,-122.495533358711
22629,806 34TH AVE,37.773833193279,-122.493884614825
22630,690 34TH AVE,37.776069281877,-122.494046390745
22631,2680 ARELIOUS WALKER DR,37.718366265737,-122.385281766412
22632,579 35TH AVE,37.778089660402,-122.495411637979
22633,588 34TH AVE,37.777967064048,-122.494183991713
22634,726 O'FARRELL ST,37.78537489903,-122.416732060698
22636,711 35TH AVE,37.775573154843,-122.495230568399
22637,121 GRANT AVE,37.787898604617,-122.405139493083
22638,170 OTIS ST,37.770674447899,-122.420285159827
22639,945 EGBERT AVE,37.717781721474,-122.384171504683
22640,749 35TH AVE,37.774895127832,-122.495181436089
22641,741 35TH AVE,37.775037870361,-122.495191779733
22642,2317 GEARY BLVD,37.782933578851,-122.441433704818
22643,733 35TH AVE,37.775180612889,-122.495202123378
22644,2499 WASHINGTON ST,37.791541498345,-122.434297263053
22645,81 GRANT AVE,37.786941875922,-122.404950783553
22646,3872 SACRAMENTO ST,37.787042799289,-122.456419050823
22647,916 TARAVAL ST,37.743099816353,-122.475948679011
22648,2236 POLK ST,37.797496524141,-122.422007974725
22649,2445 CALIFORNIA ST,37.788756614224,-122.4345756693
22651,1498 GREENWICH ST,37.800492574509,-122.424203947786
22652,555 MARKET ST,37.789981532594,-122.400272796214
22653,101 OLIVE ST,37.784431427683,-122.419513917547
22655,1406 TARAVAL ST,37.742868736977,-122.481183416119
22656,160 DAVIS ST,37.794070018704,-122.397647828586
22657,604 BROADWAY,37.797866675827,-122.407158063774
22659,1706 TARAVAL ST,37.74272585524,-122.484395688773
22660,1550 NORTH POINT ST,37.804194213327,-122.432726281468
22661,1570 NORTH POINT ST,37.804155632516,-122.433034089404
22662,807 DIVISADERO ST,37.776961084773,-122.438342269625
22663,1302 STOCKTON ST,37.797720261015,-122.408563508163
22664,2760 FILBERT ST,37.796897439324,-122.444955959853
22665,279 TURK ST,37.782788701557,-122.413658391692
22666,535 ALABAMA ST,37.762461625914,-122.412056690882
22667,455 BAY ST,37.805450338607,-122.414487593178
22668,725 TAYLOR ST,37.788948756975,-122.411986613731
22669,60 DAVIS ST,37.793081452907,-122.397461167885
22670,1100 PINE ST,37.79051200088,-122.41399694043
22671,3635 SACRAMENTO ST,37.787416901578,-122.45252571805
22672,3627 SACRAMENTO ST,37.787432330321,-122.45240295886
22673,3154 FILLMORE ST,37.798726082592,-122.435746424815
22674,1409 PINE ST,37.789752067321,-122.419024612002
22675,2104 CHESTNUT ST,37.800626999353,-122.438187623034
22676,1415 PINE ST,37.789739988383,-122.419116965595
22677,3539 SACRAMENTO ST,37.787621672196,-122.450942320455
22678,403 FRANKLIN ST,37.778081398019,-122.421605684144
22679,377 BAY ST,37.80561486393,-122.413181227269
22680,3360 17TH ST,37.763416940488,-122.420696746053
22681,3423 SACRAMENTO ST,37.787869875967,-122.449051554548
22682,1801 TARAVAL ST,37.742568252109,-122.485401497524
22683,3419 SACRAMENTO ST,37.787877926581,-122.448990168591
22684,1445 PINE ST,37.789679593694,-122.419578733557
22685,3317 SACRAMENTO ST,37.788090700834,-122.447286884308
22686,3213 PIERCE ST,37.799628097904,-122.439451067318
22687,2404 26TH AVE,37.74259365319,-122.48311042739
22688,3217 SACRAMENTO ST,37.788274874355,-122.44585248899
22689,2405 25TH AVE,37.7426323154,-122.482184117411
22690,509 VALENCIA ST,37.764708265751,-122.421792253864
22691,391 CALIFORNIA ST,37.793019878123,-122.40095841325
22692,312 11TH AVE,37.782438019097,-122.469676239457
22693,3216 SACRAMENTO ST,37.788387948945,-122.445876002243
22694,1413 OCEAN AVE,37.724078718063,-122.457466234236
22696,1 COTTER ST,37.727157176893,-122.43301291435
22697,511 CALIFORNIA ST,37.792643117341,-122.4039358941
22698,2590 TAYLOR ST,37.806226160485,-122.415334108828
22699,809 CLEMENT ST,37.782740418845,-122.467774125844
22700,1661 15TH ST,37.766533023149,-122.421154561344
22701,3638 SACRAMENTO ST,37.787522356243,-122.452609871321
22702,1115  MISSION ST,37.778914908129,-122.411212106554
22703,43 MCALLISTER ST,37.780954368668,-122.413021503771
22704,1021 OCEAN AVE,37.723200036745,-122.453369565447
22705,1650 15TH ST,37.766688230833,-122.420521484062
22706,915 COLE ST,37.765620899199,-122.449995693153
22707,2023 MISSION,37.764657295545,-122.419559103868
22708,4542 IRVING ST,37.762322557998,-122.506533958728
22709,2011 MISSION,37.764841672538,-122.419577029387
22710,2740 TAYLOR ST,37.807677308743,-122.415620981986
22711,917 COLE ST,37.765604106522,-122.449992302326
22712,1312 NORIEGA ST,37.754243460237,-122.477737874412
22713,717 DIVISADERO ST,37.776100383703,-122.438166971081
22714,972 SUTTER ST,37.788293050235,-122.416367740296
22715,277 TAYLOR ST,37.78483621077,-122.411164470223
22716,2 THERESA ST,37.727794768202,-122.432388633791
22717,635 CLEMENT ST,37.782821300274,-122.465883160848
22718,1551 15TH ST,37.766691328498,-122.418572806884
22719,423 HAIGHT ST,37.772209847563,-122.429194421404
22720,2434 SACRAMENTO ST,37.790022757722,-122.432988417987
22721,3423 CALIFORNIA ST,37.786727898429,-122.450481337817
22722,2111 CHESTNUT ST,37.800522076053,-122.438100488487
22723,2438 SACRAMENTO ST,37.790015018035,-122.43304942496
22724,634 BEACH ST,37.806887911245,-122.419173316753
22725,609 CLEMENT ST,37.782831625057,-122.465637430607
22726,284 GOLDEN GATE AVE,37.781743958255,-122.415253932727
22727,280 GOLDEN GATE AVE,37.781751089561,-122.415199853625
22728,2442 NORIEGA ST,37.753709560038,-122.489800372772
22730,1397 MINNA ST,37.766813703606,-122.419007398579
22731,3235 CALIFORNIA ST,37.787128925722,-122.44738436605
22732,3227 CALIFORNIA ST,37.78714438138,-122.447259040752
22733,2522 NORIEGA ST,37.753672507929,-122.490685919664
22734,243 GOLDEN GATE AVE,37.781723289537,-122.414516704026
22735,1504 15TH ST,37.766850688807,-122.417809852975
22736,3221 CALIFORNIA ST,37.787155973124,-122.447165046779
22737,2505 OCEAN AVE,37.73121816752,-122.472333946062
22738,518 ELLIS ST,37.784661660745,-122.414861249024
22739,431 CLEMENT ST,37.78291404261,-122.463677269607
22740,2531 NORIEGA ST,37.753554897572,-122.490754241763
22741,4617 MISSION ST,37.724379587911,-122.43494265295
22742,540 EMBARCADERO SOUTH,37.799711919579,-122.397812672969
22743,2 BRAZIL AVE,37.72460431273,-122.434774658317
22744,1804 32ND AVE,37.753501269027,-122.490319430933
22745,539 ELLIS ST,37.784504939885,-122.415185680935
22746,323 CLEMENT ST,37.782970257116,-122.462506159534
22747,782 NAPLES ST,37.716503760787,-122.43457673803
22748,899 EDINBURGH ST,37.715712103167,-122.436094540076
22749,707 GEARY ST,37.786419007922,-122.415130039994
22750,2328 FILLMORE ST,37.791048535179,-122.434199334459
22751,851 EDINBURGH ST,37.716095832787,-122.435806742821
22752,3237 17TH ST,37.763473861072,-122.417981324114
22753,519 EDINBURGH ST,37.720889543975,-122.43218224687
22754,3024 CASTRO ST,37.735611631382,-122.432586180617
22755,201 CLEMENT ST,37.783023813594,-122.461273338995
22756,2350 NORIEGA ST,37.753751379573,-122.488807514939
22757,63 MOFFITT ST,37.736844939149,-122.432461264062
22758,55 MOFFITT ST,37.736838764175,-122.432294358975
22759,777 BEACH ST,37.806483604099,-122.421418041108
22760,722 MADRID ST,37.718161668161,-122.435504098016
22761,505 ARLINGTON ST,37.734895494925,-122.429783631262
22762,3283 17TH ST,37.763405162585,-122.419016717645
22763,431 ARLINGTON ST,37.735544549465,-122.428789147254
22764,998 MADRID ST,37.715066961476,-122.437798352805
22765,399 ARLINGTON ST,37.735853328123,-122.42832479616
22766,319 ARLINGTON ST,37.735990614127,-122.428114390413
22767,104 JESSIE ST,37.788384371772,-122.400515278638
22768,404 TOWNSEND ST,37.775266287721,-122.397395038747
22769,315 ARLINGTON ST,37.73612790013,-122.427903984665
22770,1655 NORIEGA ST,37.753968359466,-122.481338686596
22771,301 ARLINGTON ST,37.736608401142,-122.427167564547
22772,2880 HYDE ST,37.807391904525,-122.420629132218
22773,1532 CALIFORNIA ST,37.790731364383,-122.419950405172
22774,793 CALIFORNIA ST,37.792311482264,-122.40659656366
22775,27 ANNIE ST,37.787257826113,-122.40167190578
22776,3498 18TH ST,37.761761446214,-122.421510889114
22777,2 MORSE ST,37.71370258389,-122.436987849769
22778,1605 PACHECO ST,37.750397218161,-122.477389602253
22779,3305 STEINER ST,37.799778038653,-122.437795451778
22780,684 MISSION ST,37.786548054813,-122.401752425152
22781,1538 CALIFORNIA ST,37.790711807573,-122.420106434586
22782,4065 25TH ST,37.749820114589,-122.430918924874
22783,3478 18TH ST,37.761784256872,-122.421123107472
22784,4033 25TH ST,37.749861324983,-122.430241699962
22785,22 WEBSTER ST,37.770615050352,-122.428387103309
22786,24 WEBSTER ST,37.770625188665,-122.428389150467
22787,4009 25TH ST,37.749892232779,-122.429733781278
22788,9 BUCHANAN ST,37.76964846614,-122.426581982381
22789,346 KEARNY ST,37.791208752948,-122.404050125808
22790,60 LEXINGTON ST,37.762101472905,-122.420921865789
22791,1402 QUINTARA ST,37.748505455644,-122.480460963442
22792,26 WEBSTER ST,37.770635326979,-122.428391197626
22793,3961 25TH ST,37.749954386285,-122.428658370171
22794,98 BRODERICK ST,37.771012752286,-122.438626058821
22795,681 ALVARADO ST,37.753507225488,-122.4360689328
22797,3983 25TH ST,37.749929281814,-122.429099492128
22798,50 WEBSTER ST,37.770756986738,-122.428415763522
22799,62 WEBSTER ST,37.770817816618,-122.428428046471
22800,28 WEBSTER ST,37.770645465292,-122.428393244783
22801,306 PRECITA AVE,37.746721619709,-122.413349377416
22802,683 ALVARADO ST,37.753504677057,-122.436111163998
22803,3955 25TH ST,37.749961232958,-122.428538064182
22804,853 BAKER ST,37.778785074754,-122.442034975321
22805,602 GIRARD ST,37.724885483203,-122.403637634757
22806,99 CLEARY CT,37.784875016557,-122.42631737417
22807,3937 25TH ST,37.749990282367,-122.428069781872
22808,595 GOLDEN GATE AVE,37.780983691523,-122.420234754083
22809,402 PRECITA AVE,37.746825640802,-122.411514994076
22810,230 BRODERICK ST,37.772304557769,-122.438888990843
22811,1455 LAGUNA ST,37.784197895257,-122.427908159591
22812,2427 38TH AVE,37.741627777205,-122.496084118143
22813,3917 25TH ST,37.750016399379,-122.427664967758
22814,601 ALVARADO ST,37.753619397223,-122.434367440551
22815,100 CROSS ST,37.713702349315,-122.442230493293
22816,621 ALVARADO ST,37.753583678432,-122.434801996844
22817,75 CLEARY CT,37.784909655733,-122.426324337711
22818,3458 18TH ST,37.761812823033,-122.420656646691
22819,1435 LAGUNA ST,37.784112963674,-122.427890907875
22820,110 CROSS ST,37.713678640583,-122.442316635035
22821,3899 25TH ST,37.750046135308,-122.42719718645
22822,200 JOOST AVE,37.732426069422,-122.439821593516
22823,3891 25TH ST,37.750053528417,-122.427070495292
22824,1708 PACIFIC AVE,37.794842888078,-122.423484613391
22825,122 WEBSTER ST,37.771926765468,-122.42864746733
22826,945 SCOTT ST,37.778420917439,-122.436855382878
22827,1845 UNION ST,37.797774613184,-122.429648167113
22828,435 PINE ST,37.791775075614,-122.403067302755
22830,2623 38TH AVE,37.737971142427,-122.495828125999
22831,577 ALVARADO ST,37.753665660706,-122.433773880737
